mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5044027328491211,0.011549207568297455,0.01120619773864746,0.0010360751679558816,43,{'SVM__n_iter': 43},0.9197530864197531,0.8920685452399352,0.9325870560688376,0.9427277375995323,0.7733946964716195,0.8923254716038036,0.06157943505258535,9,0.9360121095362598,0.9507897358386863,0.9766125824907729,0.9597632052030733,0.8221384332322682,0.9290632132602121,0.055057550883322724
0.5604607105255127,0.023176245059391885,0.012096738815307618,0.0029137964921978465,46,{'SVM__n_iter': 46},0.9700072621641249,0.835772864112945,0.9573014829425086,0.855289110349839,0.7839657788859531,0.8807009994463125,0.07189189782519659,14,0.9735814870877483,0.838109305760709,0.9768380795346547,0.8499524043984901,0.9208039280048144,0.9118570409572833,0.058963381664636765
0.5822047710418701,0.02137192385056318,0.011413097381591797,0.0011455559250175492,49,{'SVM__n_iter': 49},0.9411038489469862,0.8930432041093308,0.9355571703749842,0.9479509094893709,0.9421681366528972,0.9319553340053308,0.01985998923521457,1,0.9363010871060962,0.9553074630055839,0.9695653800205344,0.9663517799686259,0.9720603789412259,0.9599172178084132,0.013121878335464215
0.6004035472869873,0.01329915184992126,0.00981297492980957,0.001156590939628814,52,{'SVM__n_iter': 52},0.9405114092420593,0.8765201410275634,0.888123772064393,0.9247205785667324,0.9044095451932896,0.9068889745852875,0.023391717563583055,6,0.9534626851979268,0.9406661857488005,0.9302644666582698,0.9499158393734328,0.9605011215055528,0.9469620596967966,0.010514150303231249
0.640052318572998,0.02799554056530403,0.013197946548461913,0.003121914929247645,55,{'SVM__n_iter': 55},0.8786568818560562,0.9118404712196884,0.901490247644094,0.953101030024107,0.7793118562349332,0.8850495872773158,0.057899915869351656,10,0.9002247603320948,0.9725195897694265,0.9556776934263107,0.9628639803968718,0.8607180802819456,0.9304008208413299,0.04297219257088892
0.664372444152832,0.020605615023180944,0.00907740592956543,0.0017269205356989393,58,{'SVM__n_iter': 58},0.8827160493827161,0.9130708098319433,0.9407553510117613,0.9158083132442106,0.9432390970852509,0.9190479123488303,0.022023958693874707,3,0.8946447410669235,0.94860224657346,0.9853549059347555,0.9241042904743911,0.9493806045284446,0.940417357715595,0.03009306909132173
0.6452831745147705,0.06429765496844389,0.011125469207763672,0.0013433533619820394,61,{'SVM__n_iter': 61},0.8438596491228071,0.9044372931012606,0.8858957057337624,0.8180213848230042,0.7852290159982468,0.8475886016721785,0.04347822891501989,19,0.837094017094017,0.9458829995534334,0.9493126309642405,0.7823797800754965,0.8120254476664335,0.8653389750707241,0.06937038655455822
0.6834038734436035,0.02765919160756645,0.010269451141357421,0.0007626430621209815,64,{'SVM__n_iter': 64},0.9700072621641249,0.9034395653828852,0.9056907005624956,0.9123748995543867,0.9060325257712776,0.919573052888282,0.02546940888474126,2,0.9689303242970506,0.9692853789518279,0.9598364879255264,0.9475066698727859,0.9363021317723434,0.9563721985639069,0.012789552223845617
0.7550805568695068,0.007631609119329141,0.010397768020629883,0.0014974100629298423,67,{'SVM__n_iter': 67},0.9566754577074494,0.9333291040443537,0.8313609467455622,0.9590181897874205,0.8896559281174665,0.9140835013985258,0.04828150566899606,4,0.9564324266470957,0.9668836903957647,0.8754766239565799,0.9463020851224624,0.983193373087514,0.9456576398418832,0.037152019658461974
0.7503897190093994,0.010890733532156617,0.010392427444458008,0.0008101857211151071,70,{'SVM__n_iter': 70},0.8205366357069144,0.905692622966577,0.9002387625869409,0.9179902418768815,0.8731097961867192,0.8834787323405703,0.034799737264911784,12,0.8632412886259041,0.9521746266207122,0.9560534200512216,0.932500811071798,0.9481510035003259,0.9304242299739924,0.03453124218789338
0.7787273406982422,0.020753995904847836,0.009042119979858399,0.001716620515439236,73,{'SVM__n_iter': 73},0.9004127966976264,0.935070802142327,0.8626672972152055,0.8881487633174542,0.8837387683541529,0.8940299708601048,0.023878250331534276,8,0.8672123602892835,0.9649893320203511,0.8765796816018383,0.9304316428688658,0.9577716207746786,0.9193969275110033,0.040569927232910606
