mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4801974296569824,0.0009998321533203126,0.5690595940695017,0.9165594102735302,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",23,0.5700817182073853,0.9233706857893516,0.5680228501863369,0.9181620855720709,0.5420667337690005,0.912575590083234,0.6159208210572739,0.9107096441795288,0.5492041219487568,0.9179790457434653,0.03447563597202594,9.841808052325389e-07,0.025758670121064944,0.004495953598417537
0.43320088386535643,0.009799861907958984,0.5857874898778479,0.8234120906178714,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",22,0.5676892444169114,0.9216841413957613,0.6089764341120897,0.8392601359422491,0.592317416677873,0.8134358093110727,0.5963638866287506,0.7496459107332738,0.5636127407499976,0.7930344557069999,0.03267527155279418,0.016190654567005424,0.01738955047310243,0.05722295464401168
0.5186007976531982,0.0012032032012939454,0.5860532249596868,0.872496256131817,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",21,0.5700817182073853,0.9233706857893516,0.5860519517792404,0.8765146946361687,0.577061053615308,0.8305013296107784,0.6252129095472312,0.8472476553679985,0.571913190770305,0.8848469152547876,0.030585309968777452,0.0007467318403152248,0.020337740544375916,0.032118405675881964
0.5253997325897217,0.0013998031616210937,0.6214450604189827,0.7354478187321626,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",8,0.6223354107720833,0.7537743035023001,0.6453347498682699,0.7303885893330319,0.6260211259155823,0.729178962490032,0.6124587571941444,0.7052012083418857,0.6010313021973072,0.7586960299935631,0.057593736364484484,0.0007997512959535553,0.014763372642677462,0.01926702453251942
0.48600077629089355,0.0009996414184570313,0.6222979831429976,0.7412499213899147,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",4,0.6190513833354441,0.7776109622827699,0.6465239363541481,0.7127418269963053,0.6122729806249934,0.7490332655990031,0.6191951613874517,0.7308161644270529,0.6144160897088473,0.7360473876444429,0.10761362706889048,7.294205923451594e-07,0.012409187446576491,0.021593271311113677
0.4216022491455078,0.011600160598754882,0.6003466404752976,0.620878623995909,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",17,0.5834590112524423,0.5997055296026891,0.6279209669022376,0.6129351986378222,0.5998519854729334,0.6342197532048216,0.6019872614233572,0.6222532561995856,0.5885245953597966,0.6352793823346262,0.06672045828963744,0.02171216359755262,0.015422641410927512,0.013406379940894683
0.4087995052337646,0.0006002902984619141,0.5963194065508367,0.6015038129905383,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",20,0.5873433977842147,0.5992656583346349,0.6189829648607874,0.5921145501416808,0.5712907509711047,0.5993602873512037,0.6141806429236695,0.5933233816556761,0.5897912085075979,0.6234551874694956,0.08452860922490749,0.000490135030379915,0.017786571512478606,0.01137140794813883
0.42060122489929197,0.0009984493255615235,0.5500700459169134,0.55300489219082,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",28,0.5644520017003826,0.5563698577132472,0.5627099430705241,0.5567599279677234,0.5219463570722553,0.5491978442063045,0.5691980365549245,0.5551450773955003,0.5319729942537401,0.5475517536713249,0.05161411701299018,0.0008929246615027195,0.01923545717594173,0.0038531549004026857
0.3678002834320068,0.0010001659393310547,0.5599287958440186,0.5630373808197999,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",27,0.5644520017003826,0.5563698577132472,0.5627099430705241,0.5567599279677234,0.5712907509711047,0.5993602873512037,0.5691980365549245,0.5551450773955003,0.5319729942537401,0.5475517536713249,0.051351068456339986,0.0010958881291514037,0.014309195354778759,0.01846785812755963
0.38740010261535646,0.0010003089904785157,0.6217367942888345,0.7155200505344911,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",7,0.6244687312709877,0.7092122491500052,0.6427952145088501,0.7029302200072558,0.6254463640903808,0.7119262530533941,0.6170280095645728,0.6997607901532263,0.5989002371220795,0.7537707403085739,0.03455185729527901,3.2340669551493016e-07,0.014199377590513422,0.019609574841405377
0.3991995811462402,0.001199817657470703,0.62276456468692,0.721170329403232,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",3,0.6216847715467163,0.7244735662607572,0.6431898528520267,0.7067306709698095,0.6095252713637395,0.722067847319428,0.6236127769725799,0.7214574645067119,0.6157788738127483,0.7311220979594536,0.03281088811481601,0.00039906548775686136,0.01134208187013459,0.007991755649229621
0.37019977569580076,0.0010042667388916015,0.6354671939474863,0.6623186565217366,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.6421808706242059,0.6692977203515375,0.6663978674481038,0.6611022709412552,0.6181015110703003,0.6634880921964961,0.6350440806187904,0.6517629278145204,0.6155356844505961,0.665942271304874,0.04854766792281655,3.883808649882743e-06,0.01844362316960406,0.005934787245641725
0.42279925346374514,0.0010001182556152344,0.6296255908901799,0.6509127861804853,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",2,0.6481340470064547,0.6565920205435682,0.633601524306933,0.6470476103444047,0.6086352372375391,0.6565095702121855,0.6353651938111907,0.6500518600215813,0.6223217588599305,0.6443628697806868,0.07103449386077443,3.504023183989303e-07,0.013308233295905383,0.004942871177515593
0.4163983821868896,0.0009998321533203126,0.6214450604189827,0.7354478187321626,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",8,0.6223354107720833,0.7537743035023001,0.6453347498682699,0.7303885893330319,0.6260211259155823,0.729178962490032,0.6124587571941444,0.7052012083418857,0.6010313021973072,0.7586960299935631,0.04597709070833015,0.0006320330673169433,0.014763372642677462,0.01926702453251942
0.44280009269714354,0.004799938201904297,0.6222979831429976,0.7412499213899147,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",4,0.6190513833354441,0.7776109622827699,0.6465239363541481,0.7127418269963053,0.6122729806249934,0.7490332655990031,0.6191951613874517,0.7308161644270529,0.6144160897088473,0.7360473876444429,0.03397839465588678,0.007110028147046749,0.012409187446576491,0.021593271311113677
0.4007999897003174,0.0010013580322265625,0.6214450604189827,0.7354478187321626,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",8,0.6223354107720833,0.7537743035023001,0.6453347498682699,0.7303885893330319,0.6260211259155823,0.729178962490032,0.6124587571941444,0.7052012083418857,0.6010313021973072,0.7586960299935631,0.07051349215728288,8.152381574242998e-06,0.014763372642677462,0.01926702453251942
0.4404012680053711,0.007401466369628906,0.6222979831429976,0.7412499213899147,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",4,0.6190513833354441,0.7776109622827699,0.6465239363541481,0.7127418269963053,0.6122729806249934,0.7490332655990031,0.6191951613874517,0.7308161644270529,0.6144160897088473,0.7360473876444429,0.043259060933837676,0.012801051385281694,0.012409187446576491,0.021593271311113677
