,0,1,2,3,4
120,0.3003392881872316,0.3899155456880414,0.3899155456880414,0.3899155456880414,0.3899155456880414
241,0.3169208424110385,0.4212730901327392,0.360916179337232,0.360916179337232,0.360916179337232
362,0.2780660200015038,0.3378399181040786,0.32676535592760403,0.32676535592760403,0.32676535592760403
483,0.38683724210040005,0.41230299125035974,0.3438216978039986,0.3438216978039986,0.3438216978039986
604,0.5483509613175933,0.47226293192655144,0.46941279776646994,0.464323293571304,0.464323293571304
725,0.48509382247522664,0.6175521821631879,0.5455935062196922,0.6172095335909099,0.6050434739527853
846,0.45622812413822356,0.67185500236878,0.4467363865849261,0.46656201607942127,0.6135127886279961
