mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
425.4787637710571,73.94106924207978,0.2384007453918457,0.0027264568261861247,relu,3.1622776601683795,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6,)}",0.7652965203208902,0.7535260190443711,0.7486361165187525,0.7503329753519273,0.7618472080977549,0.7559274939071066,0.006527746583601195,58,0.7584059416564818,0.7550431948076795,0.7566225572522589,0.7644349319127852,0.7574607240025963,0.7583934699263603,0.003216517013973741
445.1386850357056,55.92274204463207,0.2341981887817383,0.009575549868067069,relu,3.1622776601683795,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (3, 3)}",0.7429738817497497,0.7544587385117224,0.7426410026056673,0.7385201153963592,0.7483289949994996,0.7453845894542214,0.005504094583294706,71,0.7475206161635936,0.7536485470553235,0.7497893969521863,0.7511195144073715,0.7434671942984867,0.7491090537753923,0.0034486382945508928
76.60540132522583,0.29831484345591036,0.33139867782592775,0.050708154015539866,relu,3.1622776601683795,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
493.4625985622406,94.98469905415905,0.34620156288146975,0.007167654725916841,relu,3.1622776601683795,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6)}",0.7739799293612035,0.7659749095963398,0.7544900528343673,0.7570274908662097,0.7580231951565226,0.7618996694180317,0.007158628080494684,37,0.7667727340647095,0.7670286890363778,0.7644269051863615,0.7707026612146072,0.7632909542966023,0.7664443887597316,0.0025532916259061217
114.78719568252563,0.35100052780576824,0.3543989181518555,0.009771744086907208,relu,3.1622776601683795,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
96.10679936408997,0.08167523218099484,0.4412015438079834,0.0535180766462718,relu,3.1622776601683795,"(1, 1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (1, 1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
375.61640057563784,36.0142263280672,0.44879984855651855,0.03318687618837027,relu,3.1622776601683795,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7656953174298676,0.7678842938409727,0.7611728976905819,0.75087573833665,0.763826199672254,0.7618912028606545,0.005932688488881405,38,0.7601855254822861,0.7684745705601406,0.7709490761649408,0.7631431987565669,0.7641984937906975,0.7653901729509265,0.0038463557058174094
113.70200161933899,0.718330215696977,0.12019848823547363,0.004491180163210442,relu,1.0,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3,)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
540.3259981155395,73.87524197500713,0.24880590438842773,0.01586446455747205,relu,1.0,"(1,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1,)}",0.7821200743754634,0.7693602773343775,0.7773147731500998,0.7588271370963496,0.7754326038960697,0.7726113303385408,0.0080133462117087,11,0.7683379883015234,0.7710763544101568,0.785611608986884,0.7736926860092044,0.7717765398516041,0.7740990355118745,0.006007074496464351
485.02259678840636,128.60405717421133,0.23600029945373535,0.006782471290253039,relu,1.0,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6,)}",0.7800222779038245,0.7655854541550423,0.7657738663820484,0.759050612253493,0.7600353828886981,0.7660943593264018,0.007492451360660468,26,0.7723224094179847,0.7689087331731037,0.770191913744573,0.7721137749120819,0.7600278944583724,0.7687129451412231,0.004522160146266065
406.35399894714357,45.66416655495097,0.24120101928710938,0.00917290647826133,relu,1.0,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3, 3)}",0.7597095451844624,0.7584785502152793,0.7487366381258984,0.7518217568463944,0.7632590986452806,0.7564007169347052,0.005329194483939957,57,0.7583171874561433,0.7649429200834443,0.7570818349429526,0.7648548819419152,0.7625036727906379,0.7615400994430186,0.0032789854818170362
76.9438000679016,0.09984008448529995,0.35179910659790037,0.0062095285350735885,relu,1.0,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
512.0911997795105,99.9944441523522,0.35219926834106446,0.00910845746080785,relu,1.0,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6)}",0.7877823091444665,0.7687384643561433,0.7703149694566939,0.7618568179664551,0.7636594284991649,0.7704713734689429,0.009201393046099305,12,0.7761887658126685,0.7761430354762443,0.7802213193627362,0.7796420370398673,0.7655120386609817,0.7755414392704997,0.005293127732768528
115.13859872817993,0.04906997366339606,0.35979928970336916,0.013904449918428338,relu,1.0,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.5,0.5,0.5,0.49985549132947976,0.5000000000000001,0.4999711008020256,5.7801566023893776e-05,228,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
96.15079975128174,0.08697329243412082,0.4250006675720215,0.08515394077524603,relu,1.0,"(1, 1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1, 1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
375.2908761501312,93.13578008013735,0.47859930992126465,0.013124228715311843,relu,1.0,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7784111691610235,0.780276608095726,0.7449365529719923,0.7621324110047697,0.7732313824882364,0.7677973964931321,0.013059200236025833,14,0.7701275753813469,0.7825922633188146,0.7513164315194505,0.7772832575244001,0.7771619479942055,0.7716962951476435,0.01093260586717103
114.79345707893371,0.10879002690042028,0.12139906883239746,0.007606152347313923,relu,0.31622776601683794,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3,)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
623.7200155258179,104.7664912578165,0.24039993286132813,0.011909306867628386,relu,0.31622776601683794,"(1,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1,)}",0.7927189200084839,0.7721584357364313,0.7721425154295404,0.7608805289701717,0.7756325712268353,0.7747071196389556,0.010291320534141005,10,0.7826493049005318,0.770931167378757,0.7807878687906077,0.7759388712403253,0.7718113104714369,0.7764237045563317,0.00467934260970833
464.1840301513672,123.13906762295211,0.2386000156402588,0.003007587078016578,relu,0.31622776601683794,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6,)}",0.7794883555454508,0.7674289204347796,0.7648065432724468,0.7548867094138583,0.7675838202981332,0.7668393288250227,0.007847369411844666,17,0.7734249802509771,0.7674449428631571,0.7702187316788677,0.7716558382957871,0.7599396191903294,0.7685368224558237,0.004723457845856773
553.5611469745636,239.74593367246172,0.23640027046203613,0.004499951488557948,relu,0.31622776601683794,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3, 3)}",0.7644516914733994,0.7635316029933334,0.763663438923124,0.7548077429272351,0.7756657673845117,0.7644234841943626,0.006635941199217635,29,0.758314086118343,0.769663493496289,0.7705617379943102,0.7678148909165549,0.7798827983394842,0.7692474013729962,0.006878978858950241
76.85405941009522,0.2758588388600717,0.35599842071533205,0.01505860888122409,relu,0.31622776601683794,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
433.6143978595734,55.57203605983962,0.35740013122558595,0.00801575317439675,relu,0.31622776601683794,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6)}",0.7843057614669628,0.7626082251936619,0.7675261527223199,0.753226570643419,0.7658829124095669,0.7667105886403099,0.010095695263386715,18,0.775516557014221,0.7663667878672771,0.7745302575564795,0.7749507593311485,0.7716161163697971,0.7725960956277846,0.003393498276210648
119.74320073127747,11.566242607039781,0.34419960975646974,0.022816755348603866,relu,0.31622776601683794,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.5,0.5,0.5,0.5000000000000001,0.4998554913294799,0.49997110714234994,5.7796809802551405e-05,224,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
96.02620248794555,0.09041888876927802,0.45479774475097656,0.048996283750821414,relu,0.31622776601683794,"(1, 1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1, 1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
372.9349988460541,92.30556716574532,0.4742000102996826,0.011161006335235394,relu,0.31622776601683794,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.768747806023823,0.7676266743294657,0.7602088639005856,0.7609897659433337,0.7785450071398087,0.7672229035257649,0.006613488763323368,16,0.7515685859127005,0.7739364953290233,0.7641867612790227,0.7756560200523116,0.7786437701641633,0.7687983265474443,0.009884250049549936
114.33599843978882,0.3247153298705183,0.11880507469177246,0.01043860321636114,relu,0.1,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3,)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
639.772596168518,142.920955429593,0.2496025562286377,0.020156552740630537,relu,0.1,"(1,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1,)}",0.7917642278861674,0.7722023810463614,0.7664489663378925,0.7672944502353202,0.7863828570826373,0.7768181551226755,0.010338329842196962,9,0.7815137134576443,0.7743661581229501,0.7724703029218947,0.7848684995329328,0.7794099491605511,0.7785257246391947,0.0045587465231880266
514.1333998203278,167.56026977759976,0.24819955825805665,0.043484734731366895,relu,0.1,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6,)}",0.7820761290655333,0.76453024042558,0.7623192913595099,0.7555958284637334,0.7663387009236963,0.7661724874545882,0.008745159005912115,25,0.7728776476005632,0.7673004550723753,0.7704746866505359,0.776021449704714,0.7607068179494558,0.7694762113955289,0.005235323153456253
680.083425283432,382.71414682755864,0.35600528717041013,0.011133284947466534,relu,0.1,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3, 3)}",0.7579885731668358,0.750137361986728,0.7518457030170691,0.7598034260926331,0.7741870893292796,0.7587910354783988,0.008506167916009453,49,0.7512824072936094,0.7535284751016541,0.7578224870583724,0.7776597097031777,0.7746940234798066,0.7629974205273241,0.011004323181848847
111.79399881362914,9.263137807953374,0.5214010238647461,0.007058979420668644,relu,0.1,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
616.3312246799469,88.39064954216614,0.5316001892089843,0.01474661745237234,relu,0.1,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6, 6)}",0.7797080820951019,0.7656607137876174,0.761917204930927,0.7489618539225287,0.7622811293016688,0.7637065687134084,0.00982366889706108,32,0.7711454969677471,0.7648355578563039,0.7712115381875374,0.7704828934256768,0.7660249628707675,0.7687400898616066,0.002740390088792827
198.92242588996888,22.078107473967357,0.5418008804321289,0.009905870096517427,relu,0.1,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.5,0.5,0.5,0.5000000000000001,0.4998554913294799,0.49997110714234994,5.7796809802551405e-05,224,0.4999638780523047,0.5000000000000001,0.4999638780523047,0.4999638806617062,0.5,0.4999783273532632,1.769564198599721e-05
128.07692375183106,36.18021397251509,0.5728002548217773,0.2831099141383783,relu,0.1,"(1, 1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1, 1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
543.585200881958,178.88479719109316,0.7008008480072021,0.006677120593874124,relu,0.1,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7710905910196838,0.7706385069330963,0.7530201216890366,0.7591245775292966,0.7674170491250442,0.7642581173038085,0.007071625615298559,30,0.7563810148636839,0.7744043777924998,0.7625653785864751,0.7748785206545611,0.7734888366244036,0.7683436257043247,0.007515357093000927
173.09100384712218,0.6709910151138737,0.1809971809387207,0.005331314213756105,relu,0.03162277660168379,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3,)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
836.8986747264862,135.00530779481798,0.36159839630126955,0.010781115002235135,relu,0.03162277660168379,"(1,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1,)}",0.7924299861743318,0.78621185639199,0.7787341803462889,0.7638009728671153,0.7876057139545055,0.7817568164828707,0.009995020696104579,4,0.7823658327539508,0.7868792828693519,0.7901869953683289,0.7792153912372527,0.7797427865602375,0.7836780577578244,0.004236456003909264
742.626003408432,183.343647147625,0.3463998794555664,0.017373962023175663,relu,0.03162277660168379,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6,)}",0.7807319815019191,0.7732921984180741,0.7630855712548202,0.7597160365141035,0.7657384037390468,0.7685134677025313,0.007572365018658079,13,0.771574855386346,0.7730709670655694,0.7711995277016264,0.7780209030861149,0.7609761093275133,0.770968472513434,0.005557439501283658
711.3986045837403,204.98458435225885,0.30959410667419435,0.04869395656922527,relu,0.03162277660168379,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3, 3)}",0.7731697041559632,0.741375403994234,0.7519901699341452,0.7574610168777706,0.7640929545107256,0.757617288584625,0.010764361809660877,53,0.7691199614242937,0.7437866465838182,0.7571533795977252,0.7689891107803879,0.7671538648942005,0.761240592656085,0.009781986689299516
115.5756003856659,0.37495871269724007,0.5221997261047363,0.006705855630188543,relu,0.03162277660168379,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
478.7124002456665,65.64475135258338,0.37720227241516113,0.029697675930848426,relu,0.03162277660168379,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6, 6)}",0.7620929861706478,0.761719451036241,0.7619611502408571,0.7472848689682766,0.7552107429089319,0.7576545091860163,0.005801178476772396,52,0.7588083916508236,0.7597207443566101,0.7712751773101454,0.7700439501029644,0.7631697670085569,0.7646036060858201,0.005168944749942417
149.52259998321534,26.164781582496314,0.3597993850708008,0.006584765152213042,relu,0.03162277660168379,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.5,0.5,0.5,0.5000000000000001,0.4998554913294799,0.49997110714234994,5.7796809802551405e-05,224,0.5000000000000001,0.49992775610460927,0.4999638780523047,0.4999638806617062,0.49996388066170633,0.49996387909606527,2.2845525683566168e-05
101.60259857177735,1.1816757165137355,0.4792013645172119,0.011088632947129702,relu,0.03162277660168379,"(1, 1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1, 1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
320.9474000453949,110.75698024215292,0.4965988636016846,0.014444578394689104,relu,0.03162277660168379,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7665148843027879,0.7692630450468373,0.7540973080734639,0.759991629552418,0.7561559112872206,0.7612050518887175,0.0058416223619005055,41,0.7532067832855235,0.7654070019685022,0.7624012791529455,0.77650329862263,0.7564278606022494,0.7627892447263702,0.008091590940900882
117.2905987739563,1.9079947830766284,0.14179935455322265,0.020912806321051042,relu,0.01,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (3,)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
608.5165986537934,104.58816040576409,0.23799843788146974,0.006633070874930657,relu,0.01,"(1,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1,)}",0.7923420955544713,0.7826913634045563,0.7728961643375653,0.7635338029207072,0.7879169937981148,0.7798760954308424,0.010428398914586657,7,0.7822275476387698,0.785632923486196,0.7834777076003441,0.7791321300342902,0.7801314066265104,0.782120343077222,0.002327120013711027
483.24721455574036,117.72635795397652,0.2631996154785156,0.050227538404096564,relu,0.01,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (6,)}",0.7826979420437675,0.7660408275612353,0.7644516914733995,0.7536079787738085,0.7658829124095669,0.7665368950139457,0.009309976899149495,22,0.772324811515167,0.7670169829257947,0.7712411530843043,0.7726414907009445,0.7613592440571187,0.7689167364566658,0.004280570926658282
449.3482708930969,161.7651798272925,0.23759922981262208,0.004631482843098131,relu,0.01,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (3, 3)}",0.762030357525358,0.74228615080662,0.7570651953671643,0.7519309938195564,0.7688621358302464,0.7564340737966111,0.009017718009365225,56,0.7552451190454685,0.7434395353146291,0.7624126808882007,0.7646485961833795,0.7730279778815434,0.7597547818626443,0.009936960370648005
78.24241232872009,0.5704243424411358,0.33081488609313964,0.05096122143721355,relu,0.01,"(1, 1)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1, 1)}",0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.020973732059386e-17,114,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.021666937153402e-17
427.35720052719114,24.46943709190728,0.37059950828552246,0.02920013749523316,relu,0.01,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (6, 6)}",0.7783639345314878,0.7589652379441173,0.7603626724853414,0.7455860366193922,0.7515753684510041,0.7589718861933736,0.011062481999301332,46,0.7686599844929819,0.7579796845756833,0.7692427398504731,0.7678222694286134,0.7612801713254033,0.7649969699346311,0.004527326822179207
