,0,1,2,3,4
50,1.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,1.0,1.0
182,1.0,1.0,1.0,1.0,1.0
364,0.7188132571981027,0.6813186813186813,0.6732076497779388,0.6732076497779388,0.6732076497779388
546,0.6629849824862777,0.6556574020640694,0.6677168845476898,0.6677168845476898,0.6677168845476898
728,0.6387901430242648,0.6359749424506584,0.6497252747252747,0.6418499143208702,0.6418499143208702
910,0.63743961352657,0.6320772946859904,0.618671497584541,0.6374698684598255,0.6374698684598255
1092,0.6227055603263203,0.6136083082868183,0.621773024903392,0.6391941391941391,0.6373379400566895
1274,0.6350348050718779,0.6192665299441935,0.6317613535524836,0.634504841158723,0.6115407744784889
