mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.4333962440490722,0.033200645446777345,0.5836408569799757,0.6023859532847669,31,{'SVM__n_iter': 31},6,0.5512005882327108,0.590270018156172,0.5971963061058108,0.5847414936838391,0.5845118576887185,0.5881614235356035,0.6069653309136648,0.6091484900758508,0.5784180873842631,0.6396083409723686,0.008883053465215035,0.0009804733786734014,0.019027596245528654,0.020453352459930945
1.5424076557159423,0.03439450263977051,0.5693805960877631,0.5906233835626721,34,{'SVM__n_iter': 34},17,0.5960362138828907,0.6165843621538752,0.5119295985740935,0.5342532096065763,0.5813135395032163,0.5974314658228334,0.5802163574842873,0.5863931591793972,0.5774143596277586,0.618454721050678,0.017027288861588323,0.0013550436411529918,0.029458840219382467,0.030628082049056447
1.6540054321289062,0.03479876518249512,0.6047207831930387,0.6257008140480023,37,{'SVM__n_iter': 37},1,0.612091663276567,0.6320317547316474,0.5901584162742923,0.618254378757462,0.6079053522034876,0.6245541936802661,0.6035893409618092,0.6316241768849599,0.6098588360688174,0.622039566185676,0.019719957946180932,0.0031270672597991803,0.007803204764739672,0.005391398889924258
1.7469998836517333,0.034000730514526366,0.5762036483266392,0.5938931309165655,40,{'SVM__n_iter': 40},11,0.5494271157246939,0.5633999349816959,0.6099903559381943,0.6046237581285947,0.5975933263514306,0.587319184478326,0.5517015784443035,0.5978001354348312,0.5723397116773002,0.6163226415593797,0.00791715818314554,0.0006342435329400215,0.024218675089545345,0.017925098395493354
1.8555982112884521,0.03320369720458984,0.589962410568824,0.6075994399670852,43,{'SVM__n_iter': 43},4,0.5980462539555272,0.6209526091632848,0.6297785920751088,0.6251744144385605,0.5729369767817776,0.5833947077913592,0.5645003751301183,0.5975612131354703,0.5844539921134382,0.6109142553067509,0.013173013504522659,0.0007504956165846324,0.022888631843807197,0.015393569525051718
1.960198163986206,0.033201742172241214,0.5354794824970607,0.5542458395487123,46,{'SVM__n_iter': 46},24,0.5958539596140315,0.6125978786350995,0.4297150192126562,0.42216008657791876,0.5112945633978955,0.5561580392717033,0.5756246018345832,0.5978437665260475,0.5648836100512232,0.5824694267327923,0.011702810405261993,0.0007469202177719183,0.05984243332057135,0.06863324736807924
2.0638029098510744,0.03319649696350098,0.5825028364920571,0.6151952512627054,49,{'SVM__n_iter': 49},7,0.5475491842295342,0.5857408533881336,0.6118635251490143,0.6020674334575157,0.5932093977678738,0.6685353992430906,0.599893460329707,0.6120307173369185,0.5600680441209164,0.6076018528878683,0.012283947938295613,0.0014689950696552708,0.02452249204488455,0.02811670860856817
2.167204999923706,0.03419656753540039,0.5776432409393031,0.5898204706410787,52,{'SVM__n_iter': 52},9,0.644399739045228,0.6529107250976702,0.5664229857123257,0.5740149018062598,0.525225270503453,0.5640838058625336,0.5817540061044106,0.558763163857117,0.5702047979526996,0.5993297565818123,0.008373545249439748,0.0014724248840522136,0.038496911196271126,0.03448928805089667
2.277798652648926,0.03340277671813965,0.5521616922464613,0.570790020209005,55,{'SVM__n_iter': 55},21,0.5674889753420327,0.606242701197932,0.5857945515218401,0.589708655414413,0.5236019101978795,0.5378444659428422,0.5307943114245571,0.5450696021197996,0.5530186315380063,0.5750846763700387,0.008447227823716458,0.0010205257073721689,0.022974269839099316,0.026000772571089632
2.379404878616333,0.03299527168273926,0.5974888831957832,0.6102711109920477,58,{'SVM__n_iter': 58},2,0.6068655321999422,0.631537178661221,0.5726294722618895,0.5663680906671779,0.6115764656449182,0.6187058472005187,0.5841604533618405,0.5994076396442295,0.6122229481831432,0.6353367987870912,0.015006231792988965,0.0010993726275068316,0.016119157084403236,0.025287029548864543
2.4893962860107424,0.03299846649169922,0.5109085217554568,0.5308297444319845,61,{'SVM__n_iter': 61},25,0.5853188831286323,0.6290266988264768,0.5512981411808647,0.5428432067060679,0.5390417406399715,0.5625359888844319,0.45835240678684425,0.46254808701895106,0.42020744672903293,0.4571947407239953,0.005567101493619645,0.0008948433465891984,0.06156430265555243,0.0646169475843445
2.598404598236084,0.03399825096130371,0.5917491500271048,0.6045160115738663,64,{'SVM__n_iter': 64},3,0.6382140282638864,0.6223696712844812,0.5445951465205798,0.5363606231729406,0.594468268338701,0.6490657119415988,0.6082582507118869,0.6298979198228166,0.5731316731618284,0.5848861316474936,0.010852094763681354,0.0011010477578850396,0.03167045332855627,0.03994536115315557
2.698002481460571,0.03439593315124512,0.5601396437694809,0.5829990721884927,67,{'SVM__n_iter': 67},19,0.5726242257554546,0.6014373329991408,0.5565386446184625,0.5496873835148959,0.5975037207383792,0.6188232046025853,0.5885447441712205,0.6118895146428022,0.48545029424056413,0.5331579251830387,0.009361208890852147,0.0010181137527847171,0.039856368680561804,0.03479024037644927
2.7972021102905273,0.032995986938476565,0.5804489045953606,0.6004864861800039,70,{'SVM__n_iter': 70},8,0.579050761331694,0.6034150013428186,0.592894932891432,0.6045377563260802,0.606518978142841,0.6246940516673648,0.5786158174055847,0.5625813283455697,0.5451475096748254,0.6072042932181858,0.009643246418337352,0.0012671287955474983,0.020416593764098,0.020459350622812074
2.905206489562988,0.0333918571472168,0.5386928471514714,0.5754904101643159,73,{'SVM__n_iter': 73},23,0.5363997221955585,0.597322243026346,0.5785513001686641,0.5760365323198228,0.4482411898756072,0.5128628837774799,0.553972689078484,0.584286379631765,0.5762389368309858,0.606944012066166,0.005878222408641454,0.0010135758312889525,0.0477695625942945,0.033063068182885125
