mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.021403789520263672,0.001995706558227539,0.4305459515352218,0.43071164372801346,1,{'MLP__max_iter': 1},22,0.4460323913382303,0.42297221550012176,0.4116520811777244,0.43502970165257276,0.4203440058644361,0.43401696884939683,0.4460958621585851,0.43002975185419445,0.42858473390211843,0.43150958078378154,0.005361184109670365,0.0008898653307608727,0.01376222079432469,0.0042560833583268195
0.03339762687683105,0.0015999317169189454,0.5357415804288628,0.5361094893954742,2,{'MLP__max_iter': 2},21,0.5238545160116225,0.5365093039429345,0.5269719470664682,0.5352574810715379,0.554341933027162,0.5351356847438422,0.5450773284215512,0.5325601606273676,0.5285179032377102,0.5410848165916887,0.004802133151411459,0.0004909739993069549,0.01186096544436614,0.0027994885521987404
0.05480012893676758,0.0016004562377929688,0.5751965174777861,0.5759430041909328,4,{'MLP__max_iter': 4},20,0.5886589267531431,0.5806744368683969,0.5715690985426676,0.5718692987738594,0.553097415654585,0.5765792040467732,0.593700757097249,0.5771770489465742,0.5689164965337252,0.5734150323190605,0.003969842625178078,0.0004900387848605238,0.014588765324424092,0.0030757044561187355
0.11580448150634766,0.0015954017639160157,0.6023249242158734,0.6045505145401082,8,{'MLP__max_iter': 8},19,0.5987875945922958,0.6044190146487901,0.604617029822701,0.6015823566744329,0.6061574767711371,0.6104446142665634,0.6041501118145838,0.6034310960706899,0.5979205973828279,0.6028754910400649,0.01975789180232118,0.0004906302764796273,0.0033220315866663765,0.003086307384489037
0.2799972057342529,0.0024003982543945312,0.6368579292482909,0.6434432198244038,16,{'MLP__max_iter': 16},18,0.6355127484329136,0.6423736389724982,0.6717017184722418,0.6345179189166169,0.6216674884665033,0.6457989745890123,0.629772472376885,0.6440302873689641,0.6255801612538809,0.6504952792749272,0.026886732457730267,0.0007998995844729726,0.018024741637195026,0.005223615047069852
0.42800254821777345,0.001997518539428711,0.6572802056666786,0.6617419146673278,32,{'MLP__max_iter': 32},17,0.6557763579242606,0.6590458086229014,0.6936234076090544,0.6508473648360977,0.6253726964135569,0.6661269655451386,0.6581642304716135,0.6621421081301748,0.6534072545682336,0.6705473262023267,0.01859933819427476,5.670955180098917e-06,0.021710865211832905,0.0066765904792391514
0.7408004760742187,0.0016016960144042969,0.6603077934393182,0.6683952013886829,64,{'MLP__max_iter': 64},1,0.6595606771380192,0.666582731326132,0.6873094193941385,0.6595510327542301,0.6403758183473718,0.6778642449761872,0.6573641641842879,0.6684720796113915,0.6568852110893625,0.6695059182754733,0.020243590562479073,0.000488815722905187,0.01514846642751569,0.005872082344246671
1.0482025623321534,0.001596975326538086,0.6581961629994182,0.6689060095906197,128,{'MLP__max_iter': 128},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08460927371014643,0.0004870289103835583,0.014652301005801801,0.004078257072412842
1.0420015811920167,0.001397418975830078,0.6581961629994182,0.6689060095906197,256,{'MLP__max_iter': 256},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.09376665800985597,0.0004876158182853342,0.014652301005801801,0.004078257072412842
1.0368010997772217,0.0011975765228271484,0.6581961629994182,0.6689060095906197,512,{'MLP__max_iter': 512},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08513360079663841,0.0004010479165554419,0.014652301005801801,0.004078257072412842
1.0385990619659424,0.0012010574340820313,0.6581961629994182,0.6689060095906197,1024,{'MLP__max_iter': 1024},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08784739925143534,0.00039965009458088694,0.014652301005801801,0.004078257072412842
1.0411975383758545,0.001600933074951172,0.6581961629994182,0.6689060095906197,2048,{'MLP__max_iter': 2048},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08130282443542701,0.0004903318236730116,0.014652301005801801,0.004078257072412842
1.045798110961914,0.0012022018432617187,0.6581961629994182,0.6689060095906197,2100,{'MLP__max_iter': 2100},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08920382231305929,0.00039942968649001737,0.014652301005801801,0.004078257072412842
1.0574031352996827,0.0009974002838134765,0.6581961629994182,0.6689060095906197,2200,{'MLP__max_iter': 2200},2,0.6580187083312383,0.6678184239217162,0.6815401032799947,0.6618726721484668,0.6352058144489164,0.673735102189699,0.6579028392618381,0.6691786047472217,0.6582739848960888,0.6719252449459948,0.08685487441746755,2.831465309010224e-06,0.014652301005801801,0.004078257072412842
