mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.06080155372619629,0.005998849868774414,0.7722701612723663,0.771660851492412,1,{'SVM__n_iter': 1},25,0.7738394096276542,0.7673702721915034,0.7762453495599416,0.7732523418555465,0.7578584476832402,0.7607390032237791,0.7609347526243196,0.7677240620089167,0.7924792260552954,0.7892185781823142,0.002136980649877009,2.722568974231758e-06,0.012351137395109438,0.009633283551012485
0.0803976058959961,0.006205463409423828,0.7955323922243857,0.7968063217832417,4,{'SVM__n_iter': 4},24,0.7903053488547116,0.7869135538859993,0.8047262522966029,0.797396947645239,0.7918593550091599,0.8036250344725625,0.7977041810122452,0.8049816324404336,0.7930662184307176,0.791114440471975,0.0053159222410324655,0.000978452868713966,0.005218297492834042,0.006984894494839826
0.10620179176330566,0.006798982620239258,0.806764989452165,0.8072445337990943,7,{'SVM__n_iter': 7},21,0.8133536113308375,0.8059452300124867,0.8121506413646938,0.8058704935299512,0.8046004687148864,0.8081161664727057,0.803099697821578,0.8126713169992545,0.8006170269942724,0.8036194619810739,0.005072764112579175,0.00040008305616012264,0.005066152402961679,0.0030635613947226016
0.12639880180358887,0.006399774551391601,0.8062860367991497,0.8067849800217071,10,{'SVM__n_iter': 10},22,0.8024532008763798,0.7980450120764614,0.8081720119425984,0.8094435555039599,0.8006317072516077,0.8052414895753426,0.8011639660128242,0.8144424395693692,0.8190137579631259,0.8067524033834016,0.0072279737825003635,0.0007995849201395018,0.006905128911556302,0.005375410198268069
0.138600492477417,0.006001186370849609,0.8048571916068691,0.8075428820021985,13,{'SVM__n_iter': 13},23,0.8081121463257772,0.8043916818862559,0.804268642153078,0.8002838735929594,0.8014858777667783,0.8122961857559521,0.7973764700927594,0.8101809499058588,0.8130447726590123,0.810561718869966,0.002417429070945971,0.0006326472716466949,0.005390398732794881,0.004500887470934672
0.1569972515106201,0.006004047393798828,0.8086886011046291,0.8110939797893524,16,{'SVM__n_iter': 16},20,0.8154046994640777,0.8137001375217091,0.8081467499680278,0.8072332147783207,0.8029365992856123,0.8108970381845596,0.7976754898554388,0.8150845264080238,0.8192816983786575,0.8085549820541494,0.0051378240386002385,0.0006325871411040566,0.007898767724819006,0.0029700950290245964
0.1736006736755371,0.006001710891723633,0.8099912326712524,0.8120079943200317,19,{'SVM__n_iter': 19},18,0.8109449083700815,0.8108051826464208,0.8140352899258929,0.8096674934816791,0.8090074991224094,0.814672328771685,0.8006227823578341,0.8160180274570474,0.8153459777322283,0.8088769392433255,0.003201023136149549,3.558751708420809e-06,0.005189579479379609,0.0028251460075579427
0.18820042610168458,0.006398487091064453,0.8109355920793504,0.8124701825230399,22,{'SVM__n_iter': 22},16,0.8128982379246446,0.8120515420295766,0.8181808852111664,0.808080924745553,0.8023587316173084,0.810449466604449,0.8044052770670795,0.8168739595331471,0.8168359846349214,0.8148950197024739,0.0036590504984273377,0.0007992764785744362,0.006440048102885964,0.003124011005907529
0.2071988582611084,0.005999755859375,0.8138096770627371,0.8151954947861185,25,{'SVM__n_iter': 25},6,0.818183648239635,0.8183938025102968,0.8242012610988222,0.8141827369436065,0.8090135514704837,0.8169045927472921,0.7991239984417281,0.8137518453888979,0.8185247732913201,0.8127444963404991,0.005809535598425485,8.17605409597504e-07,0.008809253757187161,0.0021103262093581754
0.2219994068145752,0.0062030315399169925,0.8142396266797727,0.8160034736171744,28,{'SVM__n_iter': 28},3,0.8260101237363091,0.8173707723542044,0.8159227015155605,0.8133199151526628,0.8043340338268365,0.8169000929282556,0.8070064331364436,0.8204552852874132,0.8179248712990236,0.8119713023633361,0.0046042606166048,0.0003981491647286952,0.007815638045052677,0.0030315656095586444
0.2559970378875732,0.006401681900024414,0.8116210932774546,0.8132060771792228,31,{'SVM__n_iter': 31},15,0.810470325337392,0.8094025388719377,0.8192547822759881,0.8128032010149618,0.8087592212785821,0.8151202047271233,0.8009404908556811,0.8160305059439961,0.8186814011940079,0.8126739353380947,0.006099646417757135,0.0004902550776559107,0.006807269713766818,0.0023045029795903645
0.31580214500427245,0.005998659133911133,0.8096283241468247,0.8127607961492064,34,{'SVM__n_iter': 34},19,0.8153854898375812,0.8144224859856551,0.8152003669301806,0.8108571156584456,0.8054645071888737,0.8116200858891237,0.7948995546290155,0.8133415524089954,0.8171917894836681,0.8135627408038124,0.07818304188772718,3.416630576643535e-06,0.008433822080322544,0.0013165732401392142
0.3121999740600586,0.00680232048034668,0.8106310535873233,0.8135377601820482,37,{'SVM__n_iter': 37},17,0.8069811466726031,0.8068757053898225,0.8209191779963991,0.8126700244694732,0.8072832377851774,0.8165423696543919,0.7999473556755847,0.8193277055165261,0.8180252501567596,0.8122729958800269,0.0032495298162214495,0.000401544115093223,0.0077353874096376335,0.004225794910279092
0.3334000587463379,0.0070003032684326175,0.8139669840242237,0.8168465241752505,40,{'SVM__n_iter': 40},4,0.8197914676628305,0.8150440697633519,0.8249862243294919,0.8138658493218404,0.8111992385619831,0.8193587874687264,0.7979645071964793,0.8197690178598325,0.8158908162566326,0.8161948964625022,0.006529610665200355,0.0006298469372215611,0.009195508957493766,0.002341380761726452
