,test,train
0.1,0.0577832999997554,76.12065299999995
0.2,0.07805509999980131,62.14068700000007
0.3,0.09460039999976289,47.071744699999726
0.4,0.11005959999965853,31.735646299999644
0.5,0.113768500000333,22.299564399999326
0.6,0.11501919999955135,13.68180410000059
0.7,0.10150010000052134,7.814590199999657
0.8,0.07259390000035637,3.634101499999815
0.9,0.04627419999997073,0.9365259999995033
