,0,1,2,3,4
50,0.3076923076923077,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
100,0.3142857142857143,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.3103448275862069
292,0.3222563427652263,0.3425,0.3425,0.3425,0.3425
584,0.5870143434106174,0.5315543346528098,0.583361810731515,0.583361810731515,0.583361810731515
876,0.5909798205226157,0.5703968206097406,0.5645755041453968,0.5645755041453968,0.5645755041453968
1169,0.5584192408386022,0.5630427612107077,0.5735182528747218,0.5823256452607695,0.5823256452607695
1461,0.5629081549085619,0.5641779884205228,0.5755341089255726,0.582057102368536,0.582057102368536
1753,0.5912142230091724,0.570351854547335,0.573204434776521,0.5648996156644428,0.611281355739868
2046,0.6133979374110954,0.5771482110535673,0.5934623065339873,0.5622278334049963,0.5659455201487509
