mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.004799938201904297,0.0007998466491699219,0.5679108139248737,0.5811788765397614,1,{'SVM__n_iter': 1},24,0.5179812411197537,0.5463724625154103,0.541897918022546,0.5469312803760262,0.57503399262961,0.6068572023480445,0.6301634045967363,0.6053537480156057,0.5746930475733812,0.60037968944372,0.0016008155230468166,0.00039992345250715414,0.03779976928505445,0.028273154559021487
0.008199214935302734,0.0010018348693847656,0.5944195247016832,0.5975321785101132,6,{'SVM__n_iter': 6},6,0.6051821785349732,0.6162309643256856,0.6022183369636547,0.5950126091427349,0.5997267458945099,0.6134071264566708,0.5866754778098195,0.5800979259627997,0.5782446717713342,0.5829122666626748,0.0014690625808218667,2.693180321968639e-06,0.010260399182306777,0.015004677786543578
0.021600961685180664,0.001399660110473633,0.5057493352396042,0.5017467610621422,11,{'SVM__n_iter': 11},38,0.5838418034738819,0.5800082479749048,0.40463063648780434,0.37545471820395226,0.5475511949603522,0.5557912471751638,0.5847708491524143,0.5831971373471061,0.40785790062062866,0.4142824546095838,0.013748959455648482,0.0004900576503788772,0.08234259676431148,0.08863353270912905
0.015799283981323242,0.0012020587921142579,0.5980420507020083,0.598482356094138,16,{'SVM__n_iter': 16},5,0.5385563006156673,0.549211329442297,0.6513112747665522,0.607223038892522,0.5652202083975718,0.6025192578536598,0.6427461335789225,0.610344370164182,0.5924888400487737,0.6231137841180291,0.003763209217630527,0.0003991455260602926,0.04356594657280558,0.02556460366686122
0.01959981918334961,0.0012005805969238282,0.6015060312361333,0.6028353239619113,21,{'SVM__n_iter': 21},2,0.5923785808796227,0.6026581220337378,0.6468977592030278,0.6116194607467316,0.5599017371897705,0.590783657192064,0.6138113989749915,0.5898564140452703,0.5944942127632985,0.6192589657917529,0.003382828912034171,0.0003996388295711071,0.028547683585286802,0.011494548665244969
0.019999074935913085,0.0014010429382324218,0.5418764867830584,0.5474180028753945,26,{'SVM__n_iter': 26},32,0.5611654199255766,0.562020404509722,0.43503220657080277,0.40685130353335064,0.5737366808432798,0.5999937543010538,0.5589495813348655,0.5875716468779074,0.5806154397851638,0.5806529051549387,0.0017886716775056643,0.0007996086073628913,0.05403860268815494,0.07134887608307629
0.026400423049926756,0.00120086669921875,0.5679699336137078,0.5722951584607856,31,{'SVM__n_iter': 31},23,0.5963039264479669,0.5954797609754848,0.592022844779715,0.5670276288141627,0.5775818890710582,0.5855792900572786,0.4822319178000939,0.5065916607698304,0.5915708692559475,0.6067974516871718,0.0024173330660944617,0.000400157936176268,0.0433032704880548,0.03535278959663715
0.02660088539123535,0.0014004707336425781,0.5865046019856383,0.5958379334896926,36,{'SVM__n_iter': 36},13,0.5774735247330292,0.5930771192719578,0.6070966417894477,0.5793412929043444,0.5506409359553049,0.5774412796468783,0.6195957378698496,0.6045235944069322,0.5777118375851854,0.6248063812183502,0.001627380871108304,0.0004906683783632948,0.024339651324358603,0.01750891080413951
0.032399654388427734,0.0008005619049072266,0.53705747244393,0.5483108711054124,41,{'SVM__n_iter': 41},33,0.5154593923417715,0.5250277141792643,0.3864323526847595,0.40952831242112886,0.579579564486837,0.6029447645946593,0.6038709262612364,0.5950165961372065,0.6002770121984073,0.6090369681948036,0.004630732395825632,0.000400281673147639,0.08176720779746466,0.07570554791777726
0.04339809417724609,0.001002025604248047,0.5366839919910945,0.5594596831084484,46,{'SVM__n_iter': 46},34,0.5481266439070654,0.5700714025565161,0.42971091919105225,0.40511792798442753,0.5298772009180613,0.5952288610999686,0.5840983769113638,0.5995315260640163,0.5917508049336969,0.6273486978373136,0.01400896823355395,1.0810646103624948e-06,0.058144060737385234,0.07928189071573477
