param_SVM__n_iter,test acc,train acc
1,0.5846153846153846,0.5989010989010989
2,0.5833333333333334,0.6142857142857143
4,0.5935897435897436,0.6137362637362638
8,0.6025641025641025,0.6208791208791209
16,0.6,0.6214285714285714
32,0.6,0.621978021978022
64,0.6,0.6214285714285714
128,0.6,0.6214285714285714
256,0.6012820512820513,0.6203296703296703
512,0.6012820512820513,0.6203296703296703
1024,0.6025641025641025,0.6214285714285714
2048,0.6025641025641025,0.6203296703296703
