-1.0,150
-0.1,150
-0.0316227766016838,150
-0.01,147
-0.0031622776601683794,135
-0.001,135
-0.00031622776601683794,135
0.0,49
0.00031622776601683794,49
0.001,49
0.0031622776601683794,49
0.01,17
0.0316227766016838,6
0.1,1
