,0,1,2,3,4
50,0.857905982905983,0.8534290271132378,0.8534290271132378,0.8534290271132378,0.8534290271132378
100,0.8186798296554393,0.7936075821738254,0.7936075821738254,0.7936075821738254,0.7936075821738254
292,0.7655393856999213,0.7081944444444445,0.7081944444444445,0.7081944444444445,0.7081944444444445
584,0.7218413363664367,0.6805711359147714,0.6835137414991118,0.6835137414991118,0.6835137414991118
876,0.7091185636447715,0.684830407945795,0.6845769523188878,0.6845769523188878,0.6845769523188878
1169,0.6947308027953406,0.6608957694980262,0.6976609006283528,0.6908908072376182,0.6908908072376182
1461,0.676260256217363,0.66531565075951,0.6908750068488326,0.6959911158119696,0.6959911158119696
1753,0.6837987852867422,0.6609710252738747,0.6904433618116244,0.6823322776389439,0.684116918297924
2046,0.6633119962067329,0.6573581293180604,0.6794891014859813,0.6738173715347539,0.677090903686149
