-1.0,574
-0.1,574
-0.0316227766016838,571
-0.01,561
-0.0031622776601683794,542
-0.001,502
-0.00031622776601683794,502
0.0,169
0.00031622776601683794,169
0.001,169
0.0031622776601683794,44
0.01,10
0.0316227766016838,5
0.1,1
