mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03866443634033203,0.013262202328324793,0.001531982421875,0.0006333899714764265,1,{'Boost__n_estimators': 1},0.7803921568627451,0.9002849002849002,0.8486741179048872,0.835123091533348,0.6893118975847569,0.8109330190992452,0.07158286548823391,7,0.8352598504655749,0.8386749567746441,0.8516437085637731,0.8550170038816943,0.7806694817079901,0.8322530002787353,0.0268527149065074
0.07219910621643066,0.006771594881481492,0.0017995357513427735,0.0003459306650702348,2,{'Boost__n_estimators': 2},0.7385391583533999,0.9002849002849002,0.8486741179048872,0.835123091533348,0.6893118975847569,0.8025208779596498,0.07693662281934895,8,0.653788817026742,0.8386749567746441,0.8516437085637731,0.8550170038816943,0.7806694817079901,0.7959587935909687,0.07597291339620219
0.2154012680053711,0.015094281800944397,0.0022442817687988283,0.000705384974433542,5,{'Boost__n_estimators': 5},0.9304284676833696,0.8874047929378565,0.9326101249178174,0.8676578582111645,0.8449319588651953,0.8927167903911335,0.03448224278888469,6,0.925196244820574,0.8906910331718823,0.9318035565021241,0.907435219218394,0.9239167417696273,0.9158085590965204,0.014904456654362365
0.4244091033935547,0.019611662694864633,0.002965354919433594,0.0005857811566476161,10,{'Boost__n_estimators': 10},0.9551198257080611,0.9409879619056406,0.9511286434363359,0.9679304551099421,0.8747555191677107,0.9381032513454703,0.03268819545015888,5,0.9553942479702767,0.9855616242810086,0.9641418478696484,0.9690128588277055,0.960445694080927,0.9669112546059132,0.01033796457472356
0.7723979949951172,0.12353730566435311,0.0034018039703369142,0.0013576475747916052,20,{'Boost__n_estimators': 20},0.9856935366739289,0.9622209149874467,0.9540756888935027,0.9760756812038862,0.9428669486724639,0.9642396113181855,0.0152553145762516,4,0.9944337415714876,0.9933793640433741,0.9834455856701744,0.9758402131305844,0.9821671259224707,0.9858532060676183,0.007069830178737299
0.8918795108795166,0.28563455826666895,0.003152942657470703,0.0010073552333746544,30,{'Boost__n_estimators': 30},0.9918663761801016,0.9622209149874467,0.9540756888935027,0.9760756812038862,0.9428669486724639,0.9654803061072673,0.01709033223370252,1,0.9964772258153296,0.9933793640433741,0.9834455856701744,0.9758402131305844,0.9821671259224707,0.9862619029163866,0.007593701788674036
0.9241430759429932,0.3108910507921961,0.004802560806274414,0.0009795438809531436,40,{'Boost__n_estimators': 40},0.9918663761801016,0.9622209149874467,0.9540756888935027,0.9760756812038862,0.9428669486724639,0.9654803061072673,0.01709033223370252,1,0.9964772258153296,0.9933793640433741,0.9834455856701744,0.9758402131305844,0.9821671259224707,0.9862619029163866,0.007593701788674036
0.9730739593505859,0.33266366774442513,0.00437164306640625,0.0027403812647398685,50,{'Boost__n_estimators': 50},0.9918663761801016,0.9622209149874467,0.9540756888935027,0.9760756812038862,0.9428669486724639,0.9654803061072673,0.01709033223370252,1,0.9964772258153296,0.9933793640433741,0.9834455856701744,0.9758402131305844,0.9821671259224707,0.9862619029163866,0.007593701788674036
