-1.0,3226
-0.1,3226
-0.0316227766016838,3226
-0.01,3224
-0.0031622776601683794,3217
-0.001,3186
-0.00031622776601683794,3131
0.0,1058
0.00031622776601683794,394
0.001,116
0.0031622776601683794,21
0.01,8
0.0316227766016838,5
0.1,1
