mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
26.016798067092896,0.08960103988647461,0.6189533593007809,0.6326393151614693,0.1,0.2,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 428}",29,0.6304278677756259,0.6258837122025993,0.6347016366970857,0.6198118738919252,0.6057126634600626,0.6380229779137371,0.6125328323750195,0.6350023980608479,0.611325533705792,0.6444756137382373,4.250073528338719,0.020693196143514253,0.011442015080675874,0.008773224837873328
30.50299949645996,0.08440089225769043,0.6243948881632813,0.6275632877008455,0.1,0.4,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 428}",25,0.629227104772409,0.6256489747576695,0.6486019264244366,0.6156894544000826,0.6134228665012201,0.6330001208544861,0.6175391554795485,0.6348932738177848,0.6131253885437933,0.6285846146742041,5.462184628747485,0.014622555584374678,0.013445249655470809,0.006767325487964589
30.261600971221924,0.09479813575744629,0.618193547208884,0.6193787119681773,0.1,0.6000000000000001,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 428}",31,0.6148901872096849,0.6172500225122062,0.6522458093611603,0.6076542792542862,0.6041943486432605,0.6237862644859409,0.6197520383126254,0.6235605735961958,0.5998383567263298,0.6246424199922581,5.180068290198318,0.013644833229450105,0.018471915604632273,0.006428292919555444
26.499998903274538,0.1078040599822998,0.6121485907675271,0.6117705544318577,0.1,0.8,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 428}",37,0.6060296362380461,0.6100158034839568,0.6434368453622786,0.6045176031267085,0.6012372275778819,0.607981901765854,0.6137299887211934,0.6212606171596287,0.596276635483551,0.6150768466231404,4.0869776335665815,0.027514810170403803,0.016674833065018026,0.005848610111450512
32.943203639984134,0.10079760551452636,0.6027368680219644,0.6052531390949283,0.1,1.0,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 428}",43,0.593784990511754,0.6071155529922071,0.646281899913967,0.5975284884031562,0.5793542147464849,0.6004471785129011,0.6049144988583095,0.6125985811903227,0.5893048297832939,0.6085758943760546,4.514343214293911,0.01340630060611353,0.023276401129054408,0.005499678048499154
23.973999071121217,0.08420157432556152,0.5926595181378839,0.5957580353529505,0.1,1.2,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 428}",52,0.585074518110661,0.5994688758645011,0.6351515577491421,0.5888961180729548,0.5630022544029681,0.5919843790713859,0.5951473059227996,0.6029870509788579,0.584875170189539,0.5954537527770526,0.27258337591432513,0.011197327719219009,0.02370588975082377,0.005048722266012824
30.33079252243042,0.09219970703125,0.586424918535136,0.587938162526684,0.1,1.4000000000000001,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 428}",65,0.5846742488386052,0.590597512108684,0.6199439468475001,0.5836126823620743,0.5608293069669157,0.5855639189566224,0.5875270707205169,0.5946905808009498,0.5790986191498831,0.5852261184050895,5.036049471702657,0.01907241399826243,0.019165918689280144,0.004107780112221412
26.41919913291931,0.09200177192687989,0.5813431873172012,0.5811637653146966,0.1,1.6,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 428}",83,0.571979367400676,0.5847855783726352,0.6163306113244849,0.5795285066708742,0.5573773401486123,0.5762053543527108,0.5856155144942399,0.5854944255128302,0.5753852611218042,0.5798049616644326,4.050651976936378,0.007798197384901884,0.019699316513087862,0.003492231522635931
33.07860021591186,0.12000069618225098,0.575911552708605,0.5752145604775815,0.1,1.8,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 428}",102,0.5699871180693076,0.5804242221050588,0.6001644063608006,0.5748520054461397,0.5541607748372588,0.5714678119849254,0.5819021564661612,0.5764132299887933,0.5733220681102271,0.5729155328629902,4.134881634468918,0.01804465685130474,0.015092688182668616,0.0030994348278554473
24.535999727249145,0.08240046501159667,0.571215832207197,0.570311081271717,0.1,2.0,428,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 428}",115,0.5648108638063637,0.5724039327990437,0.592527913375104,0.5689235600974432,0.5541607748372588,0.5659969137705356,0.5748465860442541,0.5736183410256495,0.5697184645066236,0.5706126586659136,0.3800910944805611,0.007337016776921094,0.012661931481941398,0.0026812758066790954
29.80279884338379,0.10720129013061523,0.6388798180205881,0.650056279889702,0.03162277660168379,0.2,428,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 428}",11,0.6574184388620056,0.647382993479572,0.6591239335156717,0.6345536802608379,0.6248600110388319,0.659009245241323,0.6236628094144302,0.6508809057269888,0.6292357442631353,0.6584545747397886,5.2255854468190215,0.015024648250540961,0.015969932894784083,0.008931338177801592
