,0,1,2,3,4
50,0.8,0.8037766830870279,0.8037766830870279,0.8037766830870279,0.8037766830870279
100,0.801920768307323,0.7575757575757577,0.7575757575757577,0.7575757575757577,0.7575757575757577
292,0.7983814215341309,0.8591836734693876,0.8591836734693876,0.8591836734693876,0.8591836734693876
584,0.825281775213164,0.8282430213464695,0.8489472758196001,0.8489472758196001,0.8489472758196001
876,0.7921184320266889,0.8377814845704754,0.8187030859049207,0.8187030859049207,0.8187030859049207
1169,0.8180128441548556,0.7988470252138229,0.7972503058793224,0.7972822269055145,0.7972822269055145
1461,0.8016849720733213,0.799428346515725,0.7933463282977844,0.7645353522103331,0.7645353522103331
1753,0.7891900195536763,0.8061178792462853,0.7912091774697908,0.7654522024367384,0.7654522024367384
2046,0.7911424156683321,0.7585507022024992,0.8022380465038945,0.7642784041555939,0.7965267849634178
