mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.01257467269897461,0.0013935565948486328,0.9194734625714324,0.9861088274098344,-1,balanced,gini,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",21,0.9076864273974697,0.9894251028240295,0.9498752359751009,0.9873845320020305,0.9434467167260692,0.9842837568082321,0.9459304627995585,0.9886492696537009,0.8499022076670842,0.9808014757611794,0.01038473258245379,0.0004476074239270591,0.03780086948266739,0.0031804973147946804
0.01370224952697754,0.003917884826660156,0.9399831469270059,0.9847281962454846,-1,balanced,entropy,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",12,0.9249398004815962,0.9799720196321271,0.9323313763259781,0.982940087557586,0.9795090948937103,0.989992938904347,0.975820001461027,0.9855484944599026,0.8869392447041214,0.98518744067346,0.006501951959429411,0.0024052696032037134,0.03443158089789396,0.003299086495575309
0.07099041938781739,0.0015904903411865234,0.9297875452683078,0.9899413727136718,-0.001,balanced,gini,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",16,0.9190574475404197,0.9944337415714876,0.9735919351303965,0.9868320108092016,0.9414743301382978,0.9869654464330017,0.9459304627995585,0.9928869957518921,0.8684207261856028,0.9885886690027766,0.020590639504569266,0.0005004661879736787,0.035132531668246224,0.0031372647018825337
0.0666466236114502,0.0013777732849121094,0.9480269508239785,0.9895478127543228,-0.001,balanced,entropy,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",9,0.9405228758169936,0.9913329663776891,0.9735919351303965,0.9863396425177194,0.9795090948937103,0.9928869957518921,0.9407322821627815,0.9842048252092566,0.90545776322264,0.9929746339150574,0.006823660278988276,0.00047234934840735494,0.0266628838942521,0.003603328794092829
0.06061735153198242,0.004185914993286133,0.9297875452683078,0.9899413727136718,-0.00031622776601683794,balanced,gini,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",16,0.9190574475404197,0.9944337415714876,0.9735919351303965,0.9868320108092016,0.9414743301382978,0.9869654464330017,0.9459304627995585,0.9928869957518921,0.8684207261856028,0.9885886690027766,0.016285266183552832,0.0034357925773792113,0.035132531668246224,0.0031372647018825337
0.1026468276977539,0.0018002510070800782,0.9480269508239785,0.9895478127543228,-0.00031622776601683794,balanced,entropy,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",9,0.9405228758169936,0.9913329663776891,0.9735919351303965,0.9863396425177194,0.9795090948937103,0.9928869957518921,0.9407322821627815,0.9842048252092566,0.90545776322264,0.9929746339150574,0.03638432800218347,0.0004002844849069973,0.0266628838942521,0.003603328794092829
0.09155664443969727,0.0018018245697021484,0.9190786589699099,0.9865320351320014,-0.01,balanced,gini,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",24,0.9076864273974697,0.9894251028240295,0.9498752359751009,0.9873845320020305,0.9414743301382978,0.9863997954190665,0.9459304627995585,0.9886492696537009,0.8499022076670842,0.9808014757611794,0.036155880072691104,0.000750265843282613,0.037557943433172675,0.0030474931221623996
0.07417740821838378,0.002631998062133789,0.932959798647291,0.9861386208437445,-0.01,balanced,entropy,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",15,0.9249398004815962,0.9883678118740731,0.9323313763259781,0.982940087557586,0.9795090948937103,0.989992938904347,0.9407322821627815,0.9842048252092566,0.8869392447041214,0.98518744067346,0.03172713866461219,0.0009684733906278945,0.02965215327355956,0.0026343873981233383
0.08666644096374512,0.002986288070678711,0.9297875452683078,0.9899413727136718,-0.0031622776601683794,balanced,gini,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",16,0.9190574475404197,0.9944337415714876,0.9735919351303965,0.9868320108092016,0.9414743301382978,0.9869654464330017,0.9459304627995585,0.9928869957518921,0.8684207261856028,0.9885886690027766,0.018148306149659166,0.0029856735056054936,0.035132531668246224,0.0031372647018825337
0.08097281455993652,0.001599740982055664,0.9480269508239785,0.9895478127543228,-0.0031622776601683794,balanced,entropy,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",9,0.9405228758169936,0.9913329663776891,0.9735919351303965,0.9863396425177194,0.9795090948937103,0.9928869957518921,0.9407322821627815,0.9842048252092566,0.90545776322264,0.9929746339150574,0.02365763507424938,0.0004899425204344254,0.0266628838942521,0.003603328794092829
0.08432717323303222,0.002123737335205078,0.9194734625714324,0.9861088274098344,-0.1,balanced,gini,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",21,0.9076864273974697,0.9894251028240295,0.9498752359751009,0.9873845320020305,0.9434467167260692,0.9842837568082321,0.9459304627995585,0.9886492696537009,0.8499022076670842,0.9808014757611794,0.0166324286409314,0.0010158193114490383,0.03780086948266739,0.0031804973147946804
