,test,train
0.1,0.026393999999527296,10.864405199999965
0.2,0.037351699999817356,8.39942289999999
0.3,0.04172939999989467,6.75273610000022
0.4,0.05816109999977925,4.767815499999415
0.5,0.06851350000033563,3.3926978999998028
0.6,0.05454329999975016,2.1921666000007463
0.7,0.061741600000459584,1.2680394999997588
0.8,0.055539500000122644,0.5548644000000422
0.9,0.10537050000039017,0.238686300000154
