,test,train
0.1,0.02293940000001271,65.0639657
0.2,0.047685999999998785,73.1113132
0.3,0.06866400000001249,60.200563500000015
0.4,0.09648089999996046,34.91350010000002
0.5,0.1746138999999971,42.760919400000034
0.6,0.14877059999997755,23.864896899999962
0.7,0.18400809999997136,18.31327239999996
0.8,0.19237259999999878,12.852609700000016
0.9,0.2282122999999956,3.5817616999999586
