mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02980332374572754,0.010429196384411178,0.000990915298461914,5.825193861603856e-05,43,{'SVM__n_iter': 43},0.9593318809005084,0.8713700204928273,0.9143242172931783,0.9400133030362449,0.8433317206902112,0.905821741028502,0.04285735146901408,5,0.9062689784872254,0.8975502959934962,0.9095286623231387,0.9272143786808347,0.893697877825479,0.9068520386620348,0.011676331002652647
0.036436939239501955,0.008261680353407519,0.0016469001770019532,0.0004396815759612684,46,{'SVM__n_iter': 46},0.9492374727668845,0.891118877623601,0.9133495584237826,0.8834600197623139,0.8634504773837138,0.900224571348545,0.02930230729196143,8,0.9327118022109078,0.911201187790793,0.9280656796399988,0.9131218058084192,0.9154854146691199,0.9201171780238477,0.008621909097151865
0.029181575775146483,0.006244278318596935,0.0014569282531738282,0.00044796939817206763,49,{'SVM__n_iter': 49},0.9137560677292359,0.8775659288479801,0.8807686540480063,0.9348381912484476,0.8409644432866494,0.8896790754259333,0.032265683042310894,13,0.888148861673012,0.9166660941453976,0.9192012183252608,0.8919275264409408,0.8979465938767813,0.9027780588922786,0.012788183677964086
0.029318571090698242,0.001214775552014207,0.001584768295288086,0.000478085386162355,52,{'SVM__n_iter': 52},0.9326797385620914,0.9269486448973628,0.9232595514646798,0.9392943239097085,0.8889571160978998,0.9222915585110405,0.01745474359129143,1,0.8933727810650888,0.9334948606674071,0.9352725773762496,0.9166867049110875,0.919668025718325,0.9196989899476316,0.015066564096473533
0.023551130294799806,0.003463472879997933,0.0011963844299316406,0.00042330593965539973,55,{'SVM__n_iter': 55},0.9356151817452129,0.8748514942846927,0.8839944480970123,0.9168310322156475,0.8787457771492605,0.898070557098816,0.023989079004984197,10,0.9128062932892987,0.9131611952717376,0.8897456860522369,0.9191354165473914,0.9109218900415874,0.9091540962404505,0.01008794946415969
0.028957891464233398,0.00429281871811046,0.00116119384765625,0.00032429483037478584,58,{'SVM__n_iter': 58},0.8498910675381264,0.8563099069171943,0.8874278617868362,0.9071767189176095,0.8377412245336774,0.8677441929729399,0.02564613610025114,20,0.8587060226595111,0.907493387379341,0.9187558731140195,0.9006567200638171,0.921145730456674,0.9013515467346724,0.022590112882371293
0.027484750747680663,0.004369548924635946,0.001421976089477539,0.00047515499471716057,61,{'SVM__n_iter': 61},0.9460000764438329,0.8975224056195715,0.8782618391255369,0.9200337574156737,0.8850123429223574,0.9054333642680946,0.024829918275297683,6,0.9530755469932572,0.9358044878033884,0.9059655952885316,0.8958438772667071,0.9149269413755409,0.9211232897454851,0.02070595783482357
0.03082423210144043,0.0040158318783614965,0.0015775680541992188,0.0004467658670620947,64,{'SVM__n_iter': 64},0.947276688453159,0.8775428599990004,0.9051812634808588,0.9086627372727237,0.8086164762507287,0.8896375598812387,0.04605382130608871,14,0.9044881733253826,0.9197612204626734,0.9327299722518025,0.9490851491799588,0.9194854271462891,0.9251099884732212,0.014955779839529889
0.03302245140075684,0.004016610236499859,0.0017770767211914063,0.00044473271724788585,67,{'SVM__n_iter': 67},0.9255207736115888,0.8832524001214959,0.9086858061217036,0.9679304551099422,0.8609488130533123,0.9093610249527473,0.03661864120730638,3,0.9085751418130669,0.9155422730621109,0.9297081286569798,0.9355450975003722,0.9283442172639872,0.9235429716593033,0.009931356938670087
0.036540794372558597,0.004464670752667064,0.001373147964477539,0.0005153961123195356,70,{'SVM__n_iter': 70},0.9388525780682643,0.9146029658850172,0.8595587698151801,0.9022572868726715,0.8968694048519883,0.9024675244811411,0.02589079740736977,7,0.9203515129275415,0.9180773972419742,0.903424822232146,0.9004500017175637,0.9387047066761494,0.916201688159075,0.01370028540738366
0.04016380310058594,0.010149335176240018,0.0012351036071777343,0.00039248021862137915,73,{'SVM__n_iter': 73},0.9356151817452127,0.8632017255499036,0.891118877623601,0.9239785305912162,0.8794673315718309,0.8987386593154577,0.027184007992180948,9,0.9084974695350366,0.9194699216409223,0.9269362096801896,0.918479536181436,0.9157851066749977,0.9178336487425163,0.005955030512137415
