,0,1,2,3,4
120,1.0,1.0,1.0,1.0,1.0
241,0.9980392156862746,0.9824561403508771,0.9803985271821529,0.9803985271821529,0.9803985271821529
362,0.9986824769433466,0.9879349758699517,1.0,1.0,1.0
483,0.9919215774478933,0.9931773879142299,0.9858243198951164,0.9858243198951164,0.9858243198951164
604,0.9934970227332994,0.9908331525276632,0.9933584050529156,0.9944838455476751,0.9944838455476751
725,0.9892156862745097,0.9930845456462155,0.9470588235294117,0.9802680914885639,0.9585779517286365
846,0.9852506310854671,0.9960451977401129,0.9954020915975479,0.9941940137035702,0.9953734181844781
