mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.5434011459350586,0.00979914665222168,0.578021978021978,0.5972527472527472,1,{'MLP__max_iter': 1},22,0.5521978021978022,0.5961538461538461,0.6703296703296703,0.6119505494505495,0.5686813186813187,0.5906593406593407,0.5247252747252747,0.5837912087912088,0.5741758241758241,0.6037087912087912,0.016046427961447448,0.0011657008987141935,0.04925480182640651,0.00983462764816964
0.5570013999938965,0.00940093994140625,0.6230769230769231,0.6557692307692308,2,{'MLP__max_iter': 2},21,0.6263736263736264,0.6758241758241759,0.6868131868131868,0.6559065934065934,0.6016483516483516,0.6462912087912088,0.5604395604395604,0.6366758241758241,0.6401098901098901,0.6641483516483516,0.008392341656302068,0.0004903746736009076,0.04182325765711003,0.013614848014685583
0.6063909530639648,0.009206342697143554,0.6516483516483517,0.7035714285714285,4,{'MLP__max_iter': 4},20,0.6593406593406593,0.7348901098901099,0.6813186813186813,0.6923076923076923,0.6401098901098901,0.7122252747252747,0.5906593406593407,0.6758241758241759,0.6868131868131868,0.7026098901098901,0.006379121687221058,0.0009859917345045714,0.03472423144906585,0.019765905993136303
0.7048004627227783,0.00980372428894043,0.6994505494505494,0.7736263736263737,8,{'MLP__max_iter': 8},19,0.739010989010989,0.7815934065934066,0.7005494505494505,0.7664835164835165,0.6758241758241759,0.7884615384615384,0.6291208791208791,0.7568681318681318,0.7527472527472527,0.7747252747252747,0.005412810599753406,0.00075452569069535,0.044522449626116255,0.011105155456817431
0.9007981300354004,0.009004020690917968,0.7554945054945055,0.8535714285714286,16,{'MLP__max_iter': 16},18,0.771978021978022,0.8537087912087912,0.7664835164835165,0.845467032967033,0.7362637362637363,0.8653846153846154,0.7197802197802198,0.8358516483516484,0.782967032967033,0.867445054945055,0.010107299406464267,4.784081329797367e-06,0.023632761722644578,0.011930797115718941
1.282597255706787,0.009402179718017578,0.7857142857142857,0.9449175824175823,32,{'MLP__max_iter': 32},1,0.8021978021978022,0.9354395604395604,0.804945054945055,0.9457417582417582,0.7802197802197802,0.9512362637362637,0.7554945054945055,0.9361263736263736,0.7857142857142857,0.9560439560439561,0.014291618062574053,0.0008001222740505818,0.017804232687933703,0.008142719964438975
2.0590012550354,0.009001588821411133,0.7791208791208791,0.998076923076923,64,{'MLP__max_iter': 64},17,0.7857142857142857,0.9938186813186813,0.7994505494505495,0.9993131868131868,0.7637362637362637,0.9993131868131868,0.7664835164835165,0.9986263736263736,0.7802197802197802,0.9993131868131868,0.008534899160200261,8.20880396003926e-06,0.013071843135571795,0.002145672987886436
3.411599540710449,0.00940079689025879,0.7840659340659341,1.0,128,{'MLP__max_iter': 128},16,0.782967032967033,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.14417809881359986,0.0008000384497967938,0.013637004006583341,0.0
3.425796365737915,0.009199190139770507,0.7846153846153846,1.0,256,{'MLP__max_iter': 256},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.17276059425739326,0.0003999314120298059,0.013637004006583337,0.0
3.4260074138641357,0.008994054794311524,0.7846153846153846,1.0,512,{'MLP__max_iter': 512},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.17669423238290627,0.0008941157062123281,0.013637004006583337,0.0
3.4506019592285155,0.00879979133605957,0.7846153846153846,1.0,1024,{'MLP__max_iter': 1024},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.16049770607249877,0.000400428471706409,0.013637004006583337,0.0
3.4201988697052004,0.008602619171142578,0.7846153846153846,1.0,2048,{'MLP__max_iter': 2048},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.1805522326170531,0.0004930233118279663,0.013637004006583337,0.0
3.421399974822998,0.009001064300537109,0.7846153846153846,1.0,2100,{'MLP__max_iter': 2100},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.1703632709711295,0.0006333234276402129,0.013637004006583337,0.0
3.4269958972930907,0.009005260467529298,0.7846153846153846,1.0,2200,{'MLP__max_iter': 2200},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.16503161625949284,0.0006344669763094918,0.013637004006583337,0.0
3.420005369186401,0.008593368530273437,0.7846153846153846,1.0,2300,{'MLP__max_iter': 2300},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.17556313836446258,0.0004939324878700857,0.013637004006583337,0.0
3.4248026847839355,0.008599615097045899,0.7846153846153846,1.0,2400,{'MLP__max_iter': 2400},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.17260995600426338,0.00048826170580462875,0.013637004006583337,0.0
