mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31.001200914382935,2.3599990367889405,0.7846509934958709,0.7883244167272909,1,{'SVM__n_iter': 1},20,0.7960521849239692,0.7933338660724207,0.756856652504172,0.7595439763283526,0.7797042664843594,0.785786229935126,0.7930209419122525,0.8078176626706498,0.7976284506878982,0.7951403486299059,0.49783566975385257,0.023740366294242685,0.015267725694433494,0.016039291066624772
33.22419638633728,2.3422056674957275,0.7397723113943655,0.744585353871049,4,{'SVM__n_iter': 4},25,0.7619097052822262,0.7620380935759005,0.6245716648009646,0.6295161853801721,0.7863031679042403,0.7926008480192784,0.7652444802425851,0.7763485719650793,0.7608473714439276,0.7624230704148143,0.699829647726581,0.0070215843286717,0.05834597894795628,0.058614137362705314
35.65299940109253,2.420999765396118,0.7790700955031293,0.7806575969720372,7,{'SVM__n_iter': 7},21,0.7778515901097263,0.7795291122826108,0.8053920105847673,0.8029122039073829,0.7463166199056991,0.7514866842704196,0.7780646893458417,0.7798858405169085,0.7877291456995169,0.7894741438828643,0.532831637832688,0.08007711066545703,0.01920061251614465,0.016886741916919606
38.04220104217529,2.3951972007751463,0.795684188940911,0.8005551403047424,10,{'SVM__n_iter': 10},16,0.8004389531227221,0.7975915751015191,0.8021225584696295,0.8005910952414752,0.7834890891952955,0.7903237668332309,0.7987441696410712,0.8135404596554723,0.7936259425337626,0.8007288046920138,0.612235498520093,0.050608101231772354,0.006729139426961287,0.00751150707307963
40.67740058898926,2.419599103927612,0.7638934065561697,0.7657396960221103,13,{'SVM__n_iter': 13},24,0.8060780310817018,0.7959264034935576,0.8083692395461475,0.8036879743545524,0.8005778939828607,0.8136412121035032,0.6475125556713731,0.6542135260448232,0.7569007171423905,0.7612293641141149,0.5479357775025206,0.07383445686318753,0.06114942718957991,0.0584881083007173
43.348800086975096,2.4415996074676514,0.7945425265450623,0.8004902212530384,16,{'SVM__n_iter': 16},17,0.803205797202131,0.803431624517594,0.8046444140248168,0.8028220512258084,0.801259572577916,0.814261183514598,0.7850592775092917,0.8053029308585054,0.7785344686770541,0.7766333161486862,0.4560439583417616,0.0833707456003095,0.010661629146646947,0.012617787291760489
44.53660387992859,2.2857956886291504,0.796568404239565,0.8009533320588963,19,{'SVM__n_iter': 19},15,0.7977852616377442,0.7983171153932278,0.7937682129626559,0.7879090997726204,0.7898708955212097,0.7982059525876692,0.801217663223728,0.815022035264089,0.8002026019464542,0.8053124572768755,0.893154386092753,0.05781282602911727,0.004219066635391682,0.008961920673018854
47.11541776657104,2.319999647140503,0.7786780605917389,0.7832790970626275,22,{'SVM__n_iter': 22},22,0.7978731522576047,0.8014174002194334,0.789032119021793,0.7835833751972806,0.7733824573480506,0.7801772096192741,0.7988081324952357,0.8127889207750653,0.7342793799168515,0.7384285795020846,1.0660078499149814,0.1291485947243024,0.02399828930318261,0.02538153247260841
51.54965009689331,2.4655990600585938,0.7939072543902234,0.8008698266278357,25,{'SVM__n_iter': 25},18,0.7957154901691447,0.7981258031601136,0.7994716300131204,0.7939263532140439,0.7823992718235829,0.7917696483569936,0.7900583825557768,0.8098297343770208,0.8018941569493259,0.8106975940310063,0.777408759507108,0.05155667762756712,0.007003872187717704,0.007942539787816973
56.014598321914676,2.574200439453125,0.7675450914430654,0.7684191129391925,28,{'SVM__n_iter': 28},23,0.807962153351764,0.803676720693781,0.7734866629931545,0.7688938352347577,0.7283014111444253,0.7306751693009612,0.7857420743969594,0.7929462839551187,0.74222603948762,0.7459035555113438,3.9227555850261515,0.34127475358258874,0.028918121038205288,0.02748258354497099
69.33941879272462,3.0773994445800783,0.8051820133889175,0.8091230498243576,31,{'SVM__n_iter': 31},4,0.8107729427411031,0.8040176292873693,0.811557379680636,0.8055117666401417,0.7991117784482726,0.8119532699304718,0.7999255082809523,0.8148812924086561,0.8045410236008874,0.8092512908551492,17.738197607260982,0.8358269441459657,0.0052307746291778735,0.00400725927204026
98.58920021057129,4.387002229690552,0.8011779404627816,0.8056405157865643,34,{'SVM__n_iter': 34},11,0.7958379844312555,0.7975093279521093,0.8083252942362174,0.8039298211184553,0.7995320219210783,0.811748063374958,0.8004464238710425,0.8126994655703409,0.8017480675093924,0.8023159009169575,8.715622003780235,0.04446861575602228,0.0040787177575042285,0.005783194021857984
107.65760068893432,4.372599029541016,0.7861870397459811,0.7906910526361902,37,{'SVM__n_iter': 37},19,0.8110959539263686,0.8090862270953865,0.7646241833935146,0.7640576896872803,0.7692059424584848,0.7795263070937781,0.7801525632521559,0.7921171431987236,0.8058638641381382,0.8086678961057826,1.2722328004018109,0.07692959154630839,0.018960060572595246,0.017306476497555585
112.36660041809083,4.346398639678955,0.7993925390744541,0.8077776114409355,40,{'SVM__n_iter': 40},12,0.8056589717639541,0.8080364119104404,0.8135733378804887,0.8100114129231053,0.7944921264214465,0.8130486344719176,0.795280962759405,0.8146515961202221,0.7879513755328511,0.7931400017789925,1.2330204734608263,0.11886360004726393,0.009079379638295063,0.007672702425148234
116.02340054512024,4.337601566314698,0.8042329631908139,0.807512776778425,43,{'SVM__n_iter': 43},6,0.813585968867774,0.8119338721730895,0.8121632723519793,0.8089150447657135,0.8011112900500976,0.8079912903246719,0.789850437474336,0.7991164968015837,0.8044507880135524,0.8096071798270665,1.0747417556782881,0.06498865622081482,0.008567622354736893,0.004396031319053702
