mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.05880317687988281,0.005998086929321289,0.7361094353373696,0.7423308081477394,1,{'SVM__n_iter': 1},35,0.7471640802088744,0.7475150880495304,0.7270529169949407,0.7396548831295813,0.7574437302673717,0.7630128925820641,0.6809322256967477,0.6902801947591571,0.7679560914949337,0.7711909822183641,0.0011667870535061666,0.000891711640101899,0.030716835624863745,0.028298275392206754
0.08839945793151856,0.006005525588989258,0.7590996533377181,0.7597633982322796,6,{'SVM__n_iter': 6},15,0.7720865969962459,0.7715300134968247,0.7856104371953102,0.7752737724452538,0.7510608713591836,0.7624073666595033,0.7257817682175685,0.7297574963584946,0.7609520974175498,0.7598483422013217,0.0029399989604466555,0.0006295692213707671,0.020246689364837797,0.01603980595139208
0.11679821014404297,0.006201362609863282,0.751467281465009,0.7553219256690207,11,{'SVM__n_iter': 11},22,0.775064352248763,0.7752032314064271,0.782648602249684,0.7739673935379835,0.7700052471226347,0.7849575557654266,0.7457966139170537,0.7569042020552142,0.6837906587066146,0.6855772455800522,0.0022304807744152493,0.00039696052190968606,0.03601075237148258,0.03602225523301566
0.14339947700500488,0.006200933456420898,0.7469577745625559,0.7468990349088896,16,{'SVM__n_iter': 16},28,0.7753499967633095,0.7726113603204675,0.7254357559040655,0.7234028941190772,0.7080997258549467,0.7130599161023138,0.7617262600419049,0.7637645977938529,0.7641879324062999,0.7616564062087365,0.003322871143310065,0.00040118737874489434,0.025669069027664942,0.023918634956030874
0.17419857978820802,0.006000328063964844,0.764325071929591,0.7637745404421944,21,{'SVM__n_iter': 21},5,0.7784903759771252,0.771996193103737,0.7787260228336672,0.77865984102526,0.7683057214688365,0.7773680556810076,0.7335973446202766,0.742488168839703,0.7624983533651947,0.748360443561264,0.003310608819789311,1.6750495977640435e-06,0.016561345593264255,0.015262079813296556
0.20140290260314941,0.006396818161010742,0.7352492800949998,0.7362785901357842,26,{'SVM__n_iter': 26},36,0.741740781616019,0.7399492716561649,0.7350167544783427,0.7396401990766011,0.6874700342983934,0.69277065983734,0.7531244406540532,0.75496756062262,0.7589086894894642,0.7540652594861947,0.002239956886180665,0.0004924180165272239,0.025315785925504458,0.022730409326661847
0.23180027008056642,0.006203651428222656,0.7383722193511061,0.7404992519730265,31,{'SVM__n_iter': 31},33,0.704670939098116,0.7028976054085488,0.7525285657671824,0.7495169974864522,0.7242701526086408,0.7244691620244494,0.7814720932436275,0.7929023336876391,0.7289246552605373,0.7327101612580423,0.0029266050765558564,0.0007541139631499819,0.026389065732110716,0.03019576211861158
0.26079769134521485,0.0059988975524902345,0.7511793297055214,0.7586779662441465,36,{'SVM__n_iter': 36},24,0.7170000984164425,0.724120134013331,0.775337892067161,0.7618282884850274,0.7425735057673614,0.7525424224347191,0.7428914368741907,0.7695298890855816,0.7781037090119665,0.7853690972020736,0.004352904955336831,0.0006328647074565213,0.02288903330503146,0.020356787063393177
0.28780088424682615,0.006200170516967774,0.7609650419800917,0.7650954342997055,41,{'SVM__n_iter': 41},13,0.769828939591777,0.7703174644541445,0.7793890180933629,0.778532957645334,0.754835694538519,0.7655337701793851,0.7376570116975689,0.747670952515565,0.7631103745896586,0.763422026704099,0.009173456390436008,0.0003990664563567304,0.01416656687579518,0.010143388283689757
0.320797061920166,0.0054050922393798825,0.7629283252997635,0.7648970979475876,46,{'SVM__n_iter': 46},9,0.7584473674654186,0.7563190539185594,0.7776169958354582,0.7699938888015251,0.7699668278696419,0.7765839848363832,0.7349721511523843,0.7509389506189666,0.7736368498427135,0.770649611562504,0.00479401551852535,0.0004891651272946561,0.015372250827469637,0.009633947594434155
0.35159592628479003,0.006000375747680664,0.7316613360180402,0.734465321575678,51,{'SVM__n_iter': 51},39,0.7342878412537518,0.7341053311717093,0.69310371777322,0.6849933437228973,0.751817809586814,0.7524336946317834,0.7245569980100447,0.742141551514032,0.7545487957171688,0.7586526868379683,0.0067148182941009806,0.0006325606358449356,0.02224528745586026,0.0261320560248836
0.3793964862823486,0.006602764129638672,0.7538975630157988,0.7533075182670845,56,{'SVM__n_iter': 56},20,0.7593174582874801,0.7517260631262586,0.7355683075898023,0.7396790604022473,0.7433261020931123,0.7389290713679856,0.7580043063057372,0.7632814738822142,0.7732810449939667,0.7729219225567175,0.0048803246467996235,0.0007981143324951933,0.013188049847002765,0.013260318590562207
0.40580167770385744,0.005797863006591797,0.7636948283164608,0.7651449840346867,61,{'SVM__n_iter': 61},7,0.7644518230461835,0.7654546243677754,0.7621941656417147,0.7559048073236719,0.7565978488376071,0.7653178282237931,0.765486907356518,0.7653293441220066,0.7697464445861283,0.773718316136186,0.005984919424681441,0.0004057895702968885,0.004313263868977863,0.005639904784032409
0.4585996627807617,0.006204128265380859,0.769739748265435,0.7689579779711594,66,{'SVM__n_iter': 66},2,0.7800888537326409,0.7753995617192712,0.7808930265898071,0.7665879042034431,0.7730945760961723,0.7811139452567318,0.7579287617002012,0.7762057726681586,0.7566852055790623,0.7454827060081919,0.020810199303613965,0.0007456005181618645,0.010513251926943627,0.012637228439823345
