,0,1,2,3,4
50,0.5,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
100,0.6908212560386473,0.7107371794871795,0.7107371794871795,0.7107371794871795,0.7107371794871795
182,0.7665322087764332,0.8150900084571705,0.8150900084571705,0.8150900084571705,0.8150900084571705
364,0.7060485211033567,0.7774725274725275,0.7888304782621832,0.7888304782621832,0.7888304782621832
546,0.7861581200595871,0.7619408693784977,0.8128216152306226,0.8128216152306226,0.8128216152306226
728,0.820163025019812,0.8708479565266612,0.8543956043956044,0.8782337266269598,0.8782337266269598
910,0.8302898550724638,0.8057004830917874,0.8615700483091789,0.8605350492007594,0.8605350492007594
1092,0.8179878703306139,0.8560809360240446,0.890014491197939,0.8946886446886447,0.8690958187276723
1274,0.8732153773343063,0.8500818362879848,0.8249590818560076,0.8592391197176155,0.8820068811861665
