,test,train
0.1,0.01054709999999992,1.3975404
0.2,0.014071500000000015,1.2013985
0.3,0.017361699999999924,1.0545969
0.4,0.02310190000000034,0.9515279000000003
0.5,0.0215121000000007,0.7587476999999998
0.6,0.025281100000000833,0.5926891999999997
0.7,0.03290850000000045,0.45085279999999983
0.8,0.04059089999999976,0.3102375000000004
0.9,0.08212130000000073,0.36581069999999993
