,test,train
0.1,0.004044200000002718,16.2069142
0.2,0.008280399999996746,12.636159499999998
0.3,0.010528900000004171,6.441350799999995
0.4,0.014216500000003407,5.042764300000002
0.5,0.01977510000000393,3.7314267
0.6,0.02273410000000098,2.3280877999999987
0.7,0.023949399999999343,1.3045577000000037
0.8,0.030875400000006437,0.725572899999996
0.9,0.03440830000000261,0.2433487999999997
