,test,train
0.1,0.031207399999402696,12.225284300002386
0.2,0.04504570000062813,9.505456399998366
0.3,0.058332699998572934,7.542492500000662
0.4,0.0700832000002265,5.4025390000024345
0.5,0.08259910000197124,3.8950229000001855
0.6,0.07596149999881163,2.653550600000017
0.7,0.08033609999984037,1.4544012999976985
0.8,0.07964279999941937,0.7524923999990278
0.9,0.12714319999940926,0.33708240000123624
