mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4613965034484863,0.031008052825927734,0.7764630005919352,0.7830182560243324,1,{'MLP__max_iter': 1},3,0.761185528677867,0.761863645381223,0.7782853855793069,0.7801383729727082,0.7748747558666988,0.788980254135959,0.7755567137306928,0.7894097886252892,0.792419420279164,0.7946992190064827,0.0062469936934756,0.0016657092241420268,0.009946121492710038,0.011564197200974118
0.8821967601776123,0.029604005813598632,0.7617601746509974,0.769415982468929,2,{'MLP__max_iter': 2},22,0.7743913574574665,0.7698761202287153,0.7522164751230074,0.7599581817914388,0.7537490349136277,0.7584857867087094,0.757561830759026,0.7821318118781146,0.7708852572175298,0.7766280117376664,0.009885195195095724,0.0010186017579269105,0.009118277023286315,0.009196048972319293
1.6896035194396972,0.029797697067260744,0.7821076953034303,0.7976906952542067,4,{'MLP__max_iter': 4},1,0.8013523313907926,0.8023614902229216,0.7789670641743623,0.797694248303338,0.7873143047509878,0.8079537945748206,0.775324815481643,0.8060781105902575,0.7675720962583188,0.7743658325796957,0.008377791084634314,0.0011695664318461438,0.01152912962177643,0.012178222372193176
3.3420031547546385,0.029598188400268555,0.7638372556940399,0.785918245185675,8,{'MLP__max_iter': 8},20,0.7627999267402736,0.7737776854451108,0.7504202434728058,0.7659207052583652,0.7490068886246908,0.7738719430804317,0.7679430283121178,0.8073471159551514,0.7890281429647859,0.8086737761893162,0.01984513604965116,0.0014976091848107106,0.014507423181471387,0.018272486870056545
6.7700028896331785,0.033197975158691405,0.7778687944686037,0.8229006445352589,16,{'MLP__max_iter': 16},2,0.7768126914055079,0.8171494750381135,0.7854082098259608,0.830955479234676,0.781849823876671,0.8352253797296101,0.7759515461638082,0.8251535384456591,0.7693175291520227,0.8060193502282359,0.20441070939787334,0.0033735784642289677,0.005488053322032706,0.010391429532865573
13.329197120666503,0.029200983047485352,0.7713845379210029,0.8517267327090293,32,{'MLP__max_iter': 32},4,0.7878229651347911,0.861604223821361,0.7756097214393641,0.8597272810224353,0.7779492171156193,0.8649418555924328,0.7565199995788454,0.8402300595382586,0.7590120981552422,0.832130243570659,0.2897392262188296,0.0011665152129642854,0.011875841286682488,0.01305686759800048
25.46340117454529,0.031197643280029295,0.7628917340184007,0.8857787199603633,64,{'MLP__max_iter': 64},21,0.7701985275426572,0.8829160824716962,0.7671932735782376,0.8746232368154233,0.7527278985352791,0.8827895034670983,0.7645353611927098,0.8956440423499941,0.7598026145926094,0.8929207346976048,1.853274795743712,0.0034313271899096276,0.006123072551979637,0.0076145633255032446
29.454799795150755,0.02860107421875,0.7655930537677633,0.8912197616314772,128,{'MLP__max_iter': 128},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.439482753065608,0.0008025902246023511,0.006719925137539023,0.009395147641533172
29.146598052978515,0.030001068115234376,0.7655930537677633,0.8912197616314772,256,{'MLP__max_iter': 256},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.7960455211905755,0.002605846481781771,0.006719925137539023,0.009395147641533172
29.378745794296265,0.02840390205383301,0.7655930537677633,0.8912197616314772,512,{'MLP__max_iter': 512},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,5.074962204939205,0.0007991231492486401,0.006719925137539023,0.009395147641533172
29.180401945114134,0.02840147018432617,0.7655930537677633,0.8912197616314772,1024,{'MLP__max_iter': 1024},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.809665938754714,0.0004889418233374666,0.006719925137539023,0.009395147641533172
29.126998376846313,0.029199981689453126,0.7655930537677633,0.8912197616314772,2048,{'MLP__max_iter': 2048},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.299369907200615,0.0014702103561899152,0.006719925137539023,0.009395147641533172
29.185800552368164,0.027997827529907225,0.7655930537677633,0.8912197616314772,2100,{'MLP__max_iter': 2100},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.792623461545445,0.0006331375589705883,0.006719925137539023,0.009395147641533172
29.384597635269166,0.0277987003326416,0.7655930537677633,0.8912197616314772,2200,{'MLP__max_iter': 2200},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,5.054032641091682,0.0007459229126572097,0.006719925137539023,0.009395147641533172
29.0953999042511,0.029399919509887695,0.7655930537677633,0.8912197616314772,2300,{'MLP__max_iter': 2300},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.812993386729231,0.002061519596199771,0.006719925137539023,0.009395147641533172
29.09160451889038,0.028193950653076172,0.7655930537677633,0.8912197616314772,2400,{'MLP__max_iter': 2400},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.3961774718242665,0.0007512180426649355,0.006719925137539023,0.009395147641533172
29.155598592758178,0.03039851188659668,0.7655930537677633,0.8912197616314772,2500,{'MLP__max_iter': 2500},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.687479140296356,0.002726442449633055,0.006719925137539023,0.009395147641533172
29.169600820541383,0.02959890365600586,0.7655930537677633,0.8912197616314772,2600,{'MLP__max_iter': 2600},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.881305909610196,0.0017449061854793294,0.006719925137539023,0.009395147641533172
29.267002725601195,0.028199005126953124,0.7655930537677633,0.8912197616314772,2700,{'MLP__max_iter': 2700},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.989417526694849,0.0007481264165057652,0.006719925137539023,0.009395147641533172
29.145802688598632,0.03060154914855957,0.7655930537677633,0.8912197616314772,2800,{'MLP__max_iter': 2800},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.561160726890554,0.0027997919328890714,0.006719925137539023,0.009395147641533172
29.078999948501586,0.028000688552856444,0.7655930537677633,0.8912197616314772,2900,{'MLP__max_iter': 2900},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.430163165317589,0.0006323443719616895,0.006719925137539023,0.009395147641533172
29.103800582885743,0.029400396347045898,0.7655930537677633,0.8912197616314772,3000,{'MLP__max_iter': 3000},5,0.7774751603740667,0.8951950521009944,0.7671932735782376,0.8746232368154233,0.7579160765627293,0.8911143661173202,0.7644529728249998,0.8917050767436819,0.7609254877990947,0.9034610763799659,4.784220664848277,0.0019592259624648767,0.006719925137539023,0.009395147641533172
