,0,1,2,3,4
50,0.9090909090909091,0.920997920997921,0.920997920997921,0.920997920997921,0.920997920997921
100,0.9333333333333335,0.8712121212121212,0.8712121212121212,0.8712121212121212,0.8712121212121212
120,0.9202214262455226,0.94375,0.94375,0.94375,0.94375
241,0.9605111768573308,0.9794117647058823,0.9794117647058823,0.9794117647058823,0.9794117647058823
362,0.9844357976653696,0.9461367426347972,0.9682539682539683,0.9682539682539683,0.9682539682539683
483,0.9790419161676648,0.981674235421774,0.9773209549071619,0.9773209549071619,0.9773209549071619
604,0.9814596972176758,0.9747596153846153,0.9826616202945989,0.9866276309542646,0.9866276309542646
725,0.9900793650793652,0.988095238095238,0.9823088496050724,0.9743815934712197,0.9823088496050724
846,0.9923469387755102,0.9910219901914255,0.9878579338712229,0.9906462585034014,0.9801650456822871
